time,consigne,temperature,tempéraure max_palier,puissance,coeff_proportionnel,coeff_integral,coeff_derive,proportionnel,integral,derive
5.336671399999432,-8.0,0,0,-96.41238813365632,12,1200,20,-96.0,-0.41238813365631843,0.0
5.438451499999246,-8.0,0,0,-96.42053054164951,12,1200,20,-96.0,-0.42053054164951825,0.0
5.5422121000001425,-8.0,0,0,-96.42883138964267,12,1200,20,-96.0,-0.4288313896426726,0.0
5.643999199999598,-8.0,0,0,-96.43697435763585,12,1200,20,-96.0,-0.43697435763584325,0.0
5.746653799999876,-8.0,0,0,-96.44518672562903,12,1200,20,-96.0,-0.44518672562902184,0.0
5.851408399999855,-8.0,0,0,-96.45356709362204,12,1200,20,-96.0,-0.45356709362203645,0.0
5.955755599999975,-8.0,0,0,-96.46191486961509,12,1200,20,-96.0,-0.4619148696150896,0.0
6.059881799999857,-8.0,0,0,-96.47024496560815,12,1200,20,-96.0,-0.47024496560813844,0.0
6.164089399999284,-8.0,0,0,-96.47858157360115,12,1200,20,-96.0,-0.4785815736011454,0.0
6.269009699999515,-8.0,0,0,-96.48697519759416,12,1200,20,-96.0,-0.4869751975941692,0.0
6.3749588999999105,-8.0,0,0,-96.49545113358714,12,1200,20,-96.0,-0.49545113358713755,0.0
6.476559899999302,-8.0,0,0,-96.50357921358031,12,1200,20,-96.0,-0.5035792135803154,0.0
6.583059599999615,-8.0,0,0,-96.51209918957323,12,1200,20,-96.0,-0.5120991895732405,0.0
6.6851982999996835,-8.0,0,0,-96.52027028556644,12,1200,20,-96.0,-0.5202702855664367,0.0
6.78680439999971,-8.0,0,0,-96.52839877355966,12,1200,20,-96.0,-0.5283987735596651,0.0
6.89073129999997,-8.0,0,0,-96.53671292555276,12,1200,20,-96.0,-0.5367129255527575,0.0
6.994946799999525,-8.0,0,0,-96.54505016554577,12,1200,20,-96.0,-0.5450501655457742,0.0
7.098073799999838,-8.0,0,0,-96.55330032553893,12,1200,20,-96.0,-0.5533003255389242,0.0
7.200315299999602,-8.0,0,0,-96.56147964553209,12,1200,20,-96.0,-0.5614796455320891,0.0
