time,consigne,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
46.61048589999996,-8.0,0,0,-99.692404040423,12,1200,20,-96.0,-3.6924040404229985,0.0
46.91383769999993,-8.0,0,0,-99.71667218440277,12,1200,20,-96.0,-3.716672184402773,0.0
47.21768939999993,-8.0,0,0,-99.74098032038252,12,1200,20,-96.0,-3.7409803203825156,0.0
47.521236300000055,-8.0,0,0,-99.76526407236229,12,1200,20,-96.0,-3.7652640723622897,0.0
47.82450189999986,-8.0,0,0,-99.78952532034205,12,1200,20,-96.0,-3.7895253203420562,0.0
48.129248999999845,-8.0,0,0,-99.81390508832173,12,1200,20,-96.0,-3.8139050883217385,0.0
48.43218389999993,-8.0,0,0,-99.83813988030155,12,1200,20,-96.0,-3.8381398803015494,0.0
48.73568,-8.0,0,0,-99.86241956828133,12,1200,20,-96.0,-3.8624195682813225,0.0
49.038369399999965,-8.0,0,0,-99.88663472026114,12,1200,20,-96.0,-3.88663472026114,0.0
49.3415058999999,-8.0,0,0,-99.91088564024092,12,1200,20,-96.0,-3.910885640240926,0.0
49.64344140000003,-8.0,0,0,-99.9350404802208,12,1200,20,-96.0,-3.935040480220807,0.0
49.94695509999997,-8.0,0,0,-99.95932157620057,12,1200,20,-96.0,-3.959321576200568,0.0
50.25031809999996,-8.0,0,0,-99.98359061618034,12,1200,20,-96.0,-3.983590616180343,0.0
50.55276739999999,-8.0,0,0,-100.00778656016018,12,1200,20,-96.0,-4.0077865601601825,0.0
50.85553039999991,-8.0,0,0,-100.03200760013999,12,1200,20,-96.0,-4.032007600139991,0.0
51.15748549999989,-8.0,0,0,-100.05616400811986,12,1200,20,-96.0,-4.05616400811986,0.0
51.460861999999906,-8.0,0,0,-100.08043412809964,12,1200,20,-96.0,-4.080434128099636,0.0
51.76327820000006,-8.0,0,0,-100.10462742407948,12,1200,20,-96.0,-4.104627424079487,0.0
52.06592959999989,-8.0,0,0,-100.1288395360593,12,1200,20,-96.0,-4.128839536059297,0.0
52.36744529999987,-8.0,0,0,-100.1529607920392,12,1200,20,-96.0,-4.152960792039194,0.0
